LAT,LONG,NAME,ADDRESS,CITY,ZIPCODE,TOTACRE,MNGTAGCY,MUNICIPAL_,AMPHITHEAT,AUDITORIUM,ARCHERY,BASEBALL,BASKETBALL,BEACH,BMXTRACK,BOATRAMP,CAMPGROUND,RVCAMPGROU,DOGPARK,EQUESTRIAN,FOOTBALL,FRISBEEGOL,GOLF,GOLFDRIVIN,GUNRANGE,GYMNASIUM,MARINA,MOUNTAINBI,NATURECENT,NATURETRAI,RAQUETBALL,REC_CENTER,ROLLERHOCK,SHELTER,SKATING,SOCCER,STADIUM,SWIMMING,TENNIS,TOTLOT,TRACK400,TRAIL,VOLLEYBALL,WETPLAYGRO,WIFI,ZOO,ART,BIKETRAIL,CANOE_LAUNCH,FITNESSZONE,PLAYGROUND,RESTROOM
-80.31707272,25.89134471,Palm Lakes Park,7460 W 16TH AVE,Hialeah,33014,2,HialeahPark,Municipal,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.47765276,25.4706446,Losner Park,KROME AVE / NW 1ST ST,Homestead,33030,1,HomesteadPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.44978275,25.4744846,Dunwoodie Park,NE  4TH CT / NE 20TH AVE,Homestead,33033,0,HomesteadPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16995268,25.93149473,Snake Creek Linear Park,S GLADES DR / NE 15TH AVE,North Miami  Beach,33162,6,NorthMiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.19654268,25.8206447,Pullman Mini Park,30 NW 49TH ST,Miami,33127,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.20991269,25.77207469,Ernesto Lecuona Park,900 SW 1ST ST,Miami,33130,2,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.47435275,25.47940461,Angelo Mistretta Park,155 NE 9TH CT,Homestead,33030,1,HomesteadPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.48994276,25.4675246,Robey George Park,201 SW 11TH AVE,Homestead,33030,7,HomesteadPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.48462276,25.4785246,Wittkop Park,505 NW 9TH ST,Homestead,33030,4,HomesteadPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.30689272,25.90875472,ML Tax Dist.- (p-45),15096 SW 154TH ST,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.22172269,25.78931469,Allapattah Mini Residential,1500 NW 16TH AVE,Miami,33125,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12004266,25.85787471,North Shore Beach Community Center,7251 COLLINS AVE,Miami Beach,33141,4,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.11961266,25.84754471,Allison Park,6475 COLLINS AVE,Miami Beach,33141,0,MiamiBeachPark,Municipal,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.19106268,25.8344447,Little Haiti Park,6301 NE 2 AVE,Miami,33138,7,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No
-80.28617271,25.74888468,Ferdinand Park,SW 24TH ST / SW 57TH AVE,Coral Gables,33134,1,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2603427,25.70560467,Cartagena Park,SW 42ND AVE / COCOPLUM PLZ,Coral Gables,33143,0,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.20391268,25.78305469,Henry Reeves Park,600 NW 10TH ST,Miami,33136,2,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.20666268,25.77035469,Riverside Park,342 SW 7TH AVE,Miami,33130,3,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12067266,25.93756473,Gilbert Samson Oceanfront Park,17425 COLLINS AVE,Sunny Isles Beach,33160,2.1,SunnyIslesBeachPark,Municipal,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No
-80.2728327,25.72273467,Unnamed Park (Granada Blvd),GRANADA BLVD / CERILLO ST,Coral Gables,33146,0,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2597927,25.68608466,Unnamed Park (Solano Prado),SOLANO PRADO / SOLANO PRADO,Coral Gables,33156,1,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2596327,25.72601467,Nellie B Moore Park,202 JEFFERSON DR,Coral Gables,33133,0,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2531927,25.70809467,Sunrise Park,25 W SUNRISE AVE,Coral Gables,33133,1,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2746727,25.75005468,Young Park,CASTILE AVE / GRANADA BLVD,Coral Gables,33134,0,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.27201271,25.81246469,Charles B Stafford Park,501 EAST DR,Miami Springs,33166,12,MiamiSpringsPark,Municipal,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
-80.27793271,25.8174847,Deleon Park,DE LEON DR / MORNINGSIDE DR,Miami Springs,33166,0,MiamiSpringsPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.29211271,25.8293847,Dove Avenue Park,DOVE AVE / SHADOW WAY,Miami Springs,33166,6,MiamiSpringsPark,Municipal,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.13930267,25.96011473,Don Soffer Exercise Trail,19999 W COUNTRY CLUB DR,Aventura,33180,0,AventuraPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.13800267,25.95220473,Founders Park SplashPad,3105 NE 190TH ST,Aventura,33180,1.6,AventuraPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
-80.13339267,25.97389474,Waterways Dog Park,3401 NE 213TH ST,Aventura,33180,1.4,AventuraPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16652267,25.68983466,Key Biscayne K-8 Center Field,150 W MCINTYRE ST,Key Biscayne,33149,1.78,KeyBiscaynePark,Municipal,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2599827,25.71143467,Merrie Christmas Park,SW 42ND AVE / BARBAROSSA AVE,Miami,33133,5,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.23595269,25.72805467,Dinner Key Auditorium & Marina,3400 PAN AMERICAN DR,Miami,33133,22,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.21945269,25.74071468,Elizabeth Steele Park,S BAYSHORE DR / HIAWATHA AVE,Miami,33133,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.18566268,25.8110547,Martell Park,NE 36TH ST / NE 7TH AVE,Miami,33137,1,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.18584268,25.79398469,Margaret Pace Park,1745 N BAYSHORE DR,Miami,33132,11,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.21965269,25.77803469,Formerly Orange Bowl Stadium,NW 4TH ST / NW 16TH AVE,Miami,33125,31,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.15089267,25.74217468,Virginia Key Park,3701 RICKENBACKER CSWY,Miami,33149,644,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.38178273,25.76598468,Ronselli Park,250 SW 114TH AVE,Sweetwater,33174,4,SweetwaterPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16034267,25.91874472,Aqua Bowl Park,15450 W DIXIE HWY,North Miami  Beach,33162,6,NorthMiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.15964267,25.92451473,Barry Silverman Park,2017 NE 161ST ST,North Miami Beach,33162,2.3,NorthMiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No
-80.28495271,25.75269468,Alhambra Park,ALHAMBRA CIR / GREENWAY CT,Coral Gables,33134,0,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2693127,25.75212468,Alcazar plaza,CASILLA ST / ALCAZAR AVE,Coral Gables,33134,0,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.19126268,25.85412471,Sherwood Forest Indian Mound,NE 86TH ST / NE 3RD AVE,El Portal,33138,0,ElPortalPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2638927,25.81162469,Three Friends Park,SE PARK DR / SE 8TH CT,Hialeah,33010,0,HialeahPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.28085271,25.72830467,Unnamed Park (Mendavia Ave),MENDAVIA AVE / SAN AMARO DR,Coral Gables,33146,1,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.27964271,25.72495467,Carlos Kakouris Park,CAMPO SANO AVE / CAMPO SANO CT,Coral Gables,33146,0,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.49230276,25.4419046,Fasulo Park,525 SW 10TH AVE,Florida City,33034,13,FloridaCityPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16764268,25.92840473,Senator Gwen Margolis Amphiteatre,16501 NE 16TH AVE,North Miami  Beach,33162,3,NorthMiamiBeachPark,Municipal,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.23284269,25.77349469,Glen Royal Park,NW 23RD AVE / NW FLAGLER TER,Miami,33125,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.19269268,25.76471468,Brickell Plaza Mini Park,SE 1ST AVE / SE 10TH ST,Miami,33131,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.34523272,25.61845464,Perrine Wayside Dog Park,16425 S DIXIE HWY,Palmetto Bay,33157,3,PalmettoBayPark,Municipal,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No
-80.30451272,25.92195472,ML Tax Dist.- (p-58),6349 JACK RABBIT LN,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.30302272,25.91419472,ML Tax Dist..- (p-61),15430 DURNFORD DR,Miami Lakes,33014,1,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31848272,25.91927472,ML Tax Dist.- (p-01),16110 W TROON CIR,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31335272,25.92078472,ML Tax Dist..- (p-03) loch lomond,6900 GLENEAGLE DR,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31503272,25.91326472,ML Tax Dist.- (p-40),7014 CROWN GATE PL,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31308272,25.91555472,ML Tax Dist.- (p-41),15520 TURNBERRY DR,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31266272,25.91582472,ML Tax Dist.- (p-48),6850 FERN DR,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31534272,25.92334472,ML Tax Dist.- (p-51),6970 LOCH NESS DR,Miami Lakes,33014,1,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.14890267,25.90480472,North Maimi Interama Property,BISC BLVD (DEFUNCT MUNICIPORT SITE),North Miami,33181,101,NorthMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.29627271,25.71775467,Brewer Park,SW 56TH ST / SW 63RD AVE,South Miami,33143,1,SouthMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12733266,25.88647472,Surfside Park,96TH ST / BAY DR,Surfside,33154,1,SurfsidePark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12951267,25.87612471,Hawthorne Tot Lot,90TH ST / HAWTHORNE AVE,Surfside,33154,0,SurfsidePark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.13725266,25.78394469,Flamingo Park & Pool,1245 MICHIGAN AVE,Miami Beach,33139,33,MiamiBeachPark,Municipal,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
-80.12190266,25.88174472,Surfside Community Center,9301 COLLINS AVE,Surfside,33154,1,SurfsidePark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
